Code,Country,City/Region,Lat,Long,Setting1,Description,Indoor / Outdoor,Cases,Logo,Index Date,Reference,Flu Season,Setting2,Setting3,"Setting 4:
Singing, Loud Talking etc",Setting5: Refrigeration,End Date,Date
JPN2,Japan,"Sapporo-shi, Japan",43.080237,141.3367,Bar,Live music bar,Indoor,17,2,1581811200,Straits Times,yes,,,x,,1601510400,"February 16, 2020"
JPN20,Japan,Ibaraki,36.092899,140.352918,Medical,Medical and restaurants,Indoor,5,1,1582156800,Japan Times,yes,,,,,1601510400,"February 20, 2020"
JPN21,Japan,Gunma,36.509643,138.835596,Medical,Medicals,Indoor,5,1,1582243200,Japan Times,yes,,,,,1601510400,"February 21, 2020"
JPN22,Japan,"Hokkaido, Japan",43.161229,142.716754,Bar,Live bars and Exhibition,Indoor,5,1,1582329600,Japan Times,yes,,,x,,1601510400,"February 22, 2020"
JPN3,Japan,"Tokyo, Japan",35.695126,139.7539,Bar,River boat party,Indoor,17,2,1581897600,Straits Times,yes,Party,,x,,1601510400,"February 17, 2020"
JPN4,Japan,"Hyogo Prefecture, Japan",35.034343,134.8651,Concert,Four live music venues,Indoor,80,4,1581984000,Straits Times,yes,,,x,,1601510400,"February 18, 2020"
JPN5,Japan,"Kitami, Japan",43.802805,143.8822,Conference,Exhibition hall and dinner function,Indoor,10,2,1582070400,Straits Times,yes,,,,,1601510400,"February 19, 2020"
JPN6,Japan,"Chiba Prefecture, Japan",35.566064,140.3028,Nursing home,Elderly daycare centre,Indoor,5,1,1582156800,Straits Times,yes,,,,,1601510400,"February 20, 2020"
JPN7,Japan,"Himeji-shi, Japan",34.826344,134.6738,Hospital,Hospital,Indoor,10,2,1582243200,Straits Times,yes,,,,,1601510400,"February 21, 2020"
JPN8,Japan,"Wakayama Prefecture, Japan",33.936215,135.4171,Hospital,Hospital,Indoor,10,2,1582329600,Straits Times,yes,,,,,1601510400,"February 22, 2020"
JPN9,Japan,"Oita Prefecture, Japan",33.090764,131.4289,Restaurant,Restaurant,Indoor,5,1,1582416000,Straits Times,yes,,,,,1601510400,"February 23, 2020"
KOR1,South Korea,"Cheonan, South Korea",36.8094425,127.1462504,Sports: Participation,Zumba,Indoor,65,4,1582156800,Chungnam center for Infectious Diseases Control and Prevention,yes,,,x,,1601510400,"February 20, 2020"
KOR10,South Korea,"Cheongdo, Gyeongsangbuk-do, South Korea",35.652659,128.820218,Hospital,Cheongdo Daenam Hospital,Indoor,119,6,1581638400,Reuters,yes,,,,,1601510400,"February 14, 2020"
KOR11,South Korea,"Oncheon 2(i)-dong, Busan",35.224816,129.060984,Religious,Busan Onchun Church,Indoor,34,3,1581724800,Reuters,yes,,,x,,1601510400,"February 15, 2020"
KOR12,South Korea,South Korea,36.760451,128.096741,Shelter,Shelter,Indoor,17,2,1581811200,Reuters,yes,,,,,1601510400,"February 16, 2020"
KOR13,South Korea,"Bonghwa-gun, Gyeongsangbuk-do, South Korea",36.89386,128.815712,Nursing Home,Bonghwa Pureun,Indoor,60,4,1581897600,Reuters,yes,,,,,1601510400,"February 17, 2020"
KOR14,South Korea,"Seongnam, Gyeonggi Province, South Korea",37.40432,127.129961,Church,Grace River Churchill's,Indoor,50,4,1581984000,Reuters,yes,,,,,1601510400,"February 18, 2020"
KOR15,South Korea,South Korea,36.760451,128.492249,Travel,Pilgrimage to Israel,Indoor / Outdoor,49,3,1582070400,Reuters,yes,Religious,,x,,1601510400,"February 19, 2020"
KOR16,South Korea,"Bucheon, South Korea",37.497058,126.788645,Religious,"Bucheon Saeng, Myeong Su Church",Indoor,34,3,1582156800,Reuters,yes,,,x,,1601510400,"February 20, 2020"
KOR17,South Korea,"Jesaeng, Seohyeon 2(i)-dong, Seongnam-si, South Korea",37.372781,127.136054,Hospital,Bundang Je-saeng,Indoor,17,2,1582416000,Reuters,yes,,,,,1601510400,"February 23, 2020"
KOR18,South Korea,"28-1 Jongchon-ri, Nam-myeon, Yeongi-gun, Chungcheongnam-do, South Korea",36.503116,127.267148,Work,Ministry of Oceans and Fisheries,Indoor,29,3,1582502400,Reuters,yes,,,,,1601510400,"February 24, 2020"
KOR19,South Korea,"Seoul, South Korea",37.58436,126.915354,Work,Call Center,Indoor,134,6,1582588800,Reuters,yes,,,,,1601510400,"February 25, 2020"
KOR2,South Korea,"Seoul, South Korea",37.5666791,126.9782914,Household,Household,Indoor,3,1,1582156800,Lim et al.,yes,,,,,1601510400,"February 20, 2020"
KOR20,South Korea,South Korea,36.587506,127.96472,Internet Cafe,Internet cafe,Indoor,17,2,1582675200,Reuters,yes,,,,,1601510400,"February 26, 2020"
KOR21,South Korea,South Korea,36.567502,127.96474,Community Center,Community Center,Indoor,17,2,1582761600,Reuters,yes,,,,,1601510400,"February 27, 2020"
KOR22,South Korea,South Korea,36.557504,127.96476,Housing,Apartment Complex,Indoor,17,2,1582848000,Reuters,yes,,,,,1601510400,"February 28, 2020"
KOR23,South Korea,South Korea,36.547508,127.96478,Nursing Home,nursing home,Indoor,17,2,1582934400,Reuters,yes,,,,,1601510400,"February 29, 2020"
KOR24,South Korea,"Seoul, South Korea",36.470178,125.813031,Door-to-door retailer,,Indoor,176,6,1578268800,YonHapNews,no,,,,,1601510400,"January 6, 2020"
KOR25,South Korea,"Busan, South Korea",35.113272,129.053509,Ship,refrigeration vessel,Indoor,16,2,1592265600,Korea Times,no,,,,,1601510400,"June 16, 2020"
KOR26,South Korea,"Gwanak, Seoul, South Korea",37.46354,126.954032,Choir,Choir activities and church camp,Indoor,19,2,1592438400,Korea Herald,no,Choir,Housing,x,,1601510400,"June 18, 2020"
KOR27,South Korea,"Anyang, South Korea",37.394409,126.922287,Travel,Multi-day trip by church members,Indoor,11,2,1590451200,Korea JoongAng Daily,no,Religious,,,,1601510400,"May 26, 2020"
KOR28,South Korea,"Gwangju, South Korea",35.1517,126.849634,Religious,Gwangneuk Temple,Indoor,80,4,1593302400,Korea Times,no,,,x,,1601510400,"June 28, 2020"
KOR3,South Korea,"Goyang, South Korea",37.671631,126.80397,Meal,Restaurant,Indoor,2,1,1582243200,Lim et al.,yes,,,,,1601510400,"February 21, 2020"
KOR4,South Korea,South Korea,36.267667,127.965752,Religious,Church,Indoor,2,1,1582329600,Lim et al.,yes,,,x,,1601510400,"February 22, 2020"
KOR5,South Korea,"Seoul, South Korea",37.56663,126.97828,Household,Household,Indoor,3,1,1582416000,Park et al.,yes,,,,,1601510400,"February 23, 2020"
KOR6,South Korea,"Chungdo-gun, South Korea",35.663823,128.737824,Hospital,Hospital,Indoor,118,6,1582502400,Shim et al.,yes,,,,,1601510400,"February 24, 2020"
KOR7,South Korea,"Gyeongsanggbuk-do, South Korea",36.49787,128.891218,Religious,Pilgrimage/ Tourisim,Indoor / Outdoor,49,3,1582588800,Shim et al.,yes,,,x,,1601510400,"February 25, 2020"
KOR8,South Korea,"Daegu, South Korea",35.813435,128.646341,Religious,The Shincheonenji church cluster,Indoor,5016,25,1581465600,Reuters,yes,,,x,,1601510400,"February 12, 2020"
KOR9,South Korea,"Beombak-dong, Sosa-gu, Bucheon, Gyeonggi-do, South Korea",37.470178,126.813031,Hospital,Hansarang Convalescent Hospital,Indoor,74,4,1581552000,Reuters,yes,,,,,1601510400,"February 13, 2020"
MEX1,Mexico,"Cabo San Lucas, Mexico",22.891481,-109.923814,Party,Spring break,Indoor / Outdoor,28,3,1582588800,NBC News,yes,,,x,,1601510400,"February 25, 2020"
MMR1,Myanmar,"Yangon, Myanmar",16.812663,96.193887,Religious,Religious gatherings,Indoor,22,2,1585699200,MM Times,no,,,x,,1601510400,"April 1, 2020"
MMR2,Myanmar,"Insein Township, Myanmar",16.904938,96.099424,Religious,Religious gatherings,Indoor,65,4,1585699200,Frontier Myanmar,no,,,x,,1601510400,"April 1, 2020"
MYS1,Malaysia,"Kuala Lampur, Malaysia",3.152216,101.704153,Religious,Mass religious rally,Indoor,420,9,1582934400,The Star,yes,,,x,,1601510400,"February 29, 2020"
MYS2,Malaysia,"Kuala Lampur, Malaysia",3.152215,101.704154,Business Meetings,Business meetings,Indoor,21,2,1582502400,SCMP,yes,,,,,1601510400,"February 24, 2020"
NLD1,Netherlands,"Groenlo, Netherlands",51.967923,6.286894,Meat Processing,Meat Processing Plant,Indoor,45,3,1588291200,NBC News,yes,,,x,x,1601510400,"May 1, 2020"
NLD10,Netherlands,"Maassluis, Netherlands",51.92,4.24,Nursing home,,Indoor,25,3,1592697600,Telegraaf,no,,,,,1601510400,"June 21, 2020"
NLD2,Netherlands,"Kessel, Netherlands",51.297658,6.028513,Concert,Fundaising music performance in small community,Indoor,225,6,1583366400,Maurice.nl,yes,,,x,,1601510400,"March 5, 2020"
NLD3,Netherlands,"Heerde, Netherlands",52.387743,6.017819,Choir,Choir Practice,Indoor,28,3,1583712000,Omroep Gelderland,yes,,,x,,1601510400,"March 9, 2020"
NLD4,Netherlands,"Hasselt, Netherlands",52.582862,6.079743,Nursing home,x,Indoor,22,2,1585699200,RTV Oost,yes,,,,,1601510400,"April 1, 2020"
NLD5,Netherlands,"Heerde, Netherlands",52.397749,6.017811,Nursing home,x,Indoor,31,3,1583798400,De Stentor,yes,,,,,1601510400,"March 10, 2020"
NLD6,Netherlands,"Sneek, Netherlands",53.026174,5.650098,Asylum seekers centre,,Indoor,22,2,1588291200,RTL Nieuws,no,,,,,1601510400,"May 1, 2020"
NLD7,Netherlands,"Amsterdam, Netherlands",52.374329,4.822039,Choir,Choir recital,Indoor,100,6,1583625600,Trouw,yes,,,x,,1601510400,"March 8, 2020"
NLD8,Netherlands,"Boxtel, Netherlands",51.573401,5.312978,Meat processing,,Indoor,27,3,1592265600,Brabants Dagblad,no,,,x,x,1601510400,"June 16, 2020"
NLD9,Netherlands,"Goeree-Overflakkee, Netherlands",51.759492,4.141921,Religious,Church service for nursing home residents,Indoor,26,3,1583625600,NOS,yes,Nursing home,,x,,1601510400,"March 8, 2020"
NZL1,New Zealand,"Bluff, New Zealand",-45.17,169.232,Wedding,x,Indoor,98,4,1586908800,Health.gov.nz,borderline,,,x,,1601510400,"April 15, 2020"
NZL10,New Zealand,"Christchurch, New Zealand",-43.51,172.61,Nursing home,x,Indoor,19,2,1587686400,Health.gov.nz,borderline,,,,,1601510400,"April 24, 2020"
NZL11,New Zealand,"Wellington, New Zealand",-41.28,175.3,Group Travel: to US,x,Indoor,16,2,1587772800,Health.gov.nz,borderline,Transportation,,,,1601510400,"April 25, 2020"
NZL12,New Zealand,"Auckland, New Zealand",-36.9,174.672,Group Travel: to US,x,Indoor,16,2,1587859200,Health.gov.nz,borderline,Transportation,,,,1601510400,"April 26, 2020"
NZL13,New Zealand,"Waikato, New Zealand",-37.87,175.2,Nursing home,x,Indoor,15,2,1587945600,Health.gov.nz,borderline,,,,,1601510400,"April 27, 2020"
NZL14,New Zealand,"Christchurch, New Zealand",-43.51,172.61,Community,x,Indoor,14,2,1588032000,Health.gov.nz,borderline,,,,,1601510400,"April 28, 2020"
NZL15,New Zealand,"Auckland, New Zealand",-36.99,174.67,Nursing home,x,Indoor,13,2,1588118400,Health.gov.nz,borderline,,,,,1601510400,"April 29, 2020"
NZL16,New Zealand,"Wellington, New Zealand",-41.21,175.3,Wedding,x,Indoor / Outdoor,13,2,1588204800,Health.gov.nz,borderline,,,x,,1601510400,"April 30, 2020"
NZL2,New Zealand,"Auckland, New Zealand",-36.9,174.672,School,x,Indoor,96,4,1586995200,Health.gov.nz,borderline,,,,,1601510400,"April 16, 2020"
NZL3,New Zealand,"Matamata, New Zealand",-37.8,175.766,Hospitality Venue,x,Indoor,77,4,1587081600,Health.gov.nz,borderline,,,,,1601510400,"April 17, 2020"
NZL4,New Zealand,"Christchurch, New Zealand",-43.51,172.61,Nursing home,x,Indoor,56,4,1587168000,Health.gov.nz,borderline,,,,,1601510400,"April 18, 2020"
NZL5,New Zealand,"Auckland, New Zealand",-36.9,174.67,Nursing home,x,Indoor,51,4,1587254400,Health.gov.nz,borderline,,,,,1601510400,"April 19, 2020"
NZL6,New Zealand,"Auckland, New Zealand",-36.95,174.66,Private Function,x,Indoor,40,3,1587340800,Health.gov.nz,borderline,,,,,1601510400,"April 20, 2020"
NZL7,New Zealand,"Queenstown, New Zealand",-45.03,168.66,Conference,x,Indoor,39,3,1587427200,Health.gov.nz,borderline,,,,,1601510400,"April 21, 2020"
NZL8,New Zealand,"Auckland, New Zealand",-36.9,174.67,Community,x,Indoor,30,3,1587513600,Health.gov.nz,borderline,,,,,1601510400,"April 22, 2020"
NZL9,New Zealand,"Hawke’s Bay, New Zealand",-45.17,169.23,Ship,x,Indoor,24,2,1587600000,Health.gov.nz,borderline,,,,,1601510400,"April 23, 2020"
PAK1,Pakistan,"Lahore, Pakistan",31.54,74.32,Religious,Mass religious rally,Indoor,17,2,1584057600,Haaretz,yes,,,x,,1601510400,"March 13, 2020"
PRT1,Portugal,"Lagos, Portugal",37.101037,-8.675794,Party,Dancing,Indoor,16,2,1593993600,Portugal Resident,no,,,x,,1601510400,"July 6, 2020"
QAT1,Qatar,Qatar,25.051574,51.112676,Worker Housing,Residential compound,Indoor,238,6,1583366400,Deccan Herald,borderline,,,,,1601510400,"March 5, 2020"
SGP1,Singapore,Dumbarton,1.3408631,103.81,Hospital,Hospital,Indoor,2,1,1580515200,CNA article,borderline,,,,,1601510400,"February 1, 2020"
SGP10,Singapore,"Singapore, Singapore",1.341,103.837,Wedding,Orange Ballroom (wedding venue),Indoor,5,1,1581292800,Covid19 Singapore dashboard,borderline,,,x,,1601510400,"February 10, 2020"
SGP11,Singapore,"Singapore, Singapore",1.3409,103.839,Religious,The Life Church and Missions Singapore,Indoor,10,3,1581379200,Covid19 Singapore dashboard,borderline,,,x,,1601510400,"February 11, 2020"
SGP12,Singapore,"Singapore, Singapore",1.3408,103.841,Religious,Grace Assembly of God,Indoor,23,3,1581465600,Covid19 Singapore dashboard,borderline,,,x,,1601510400,"February 12, 2020"
SGP13,Singapore,"Singapore, Singapore",1.3407,103.743,Religious,Church of Singapore (Bukit Timah),Indoor,4,1,1581552000,Covid19 Singapore dashboard,borderline,,,x,,1601510400,"February 13, 2020"
SGP14,Singapore,"Singapore, Singapore",1.3406,103.745,Religious,Mass Religious Gathering In Malaysia,Indoor,5,1,1581638400,Covid19 Singapore dashboard,borderline,,,x,,1601510400,"February 14, 2020"
SGP15,Singapore,"Singapore, Singapore",1.3405,103.747,School,Dover Court International School,Indoor,8,2,1581724800,Covid19 Singapore dashboard,borderline,,,,,1601510400,"February 15, 2020"
SGP16,Singapore,"Singapore, Singapore",1.3404,103.749,Shipyard,Keppel shipyard,Indoor / Outdoor,22,3,1581811200,Covid19 Singapore dashboard,borderline,,,,,1601510400,"February 16, 2020"
SGP17,Singapore,"Singapore, Singapore",1.3403,103.751,Shopping,36 Woodlands Industrial Park E1,Indoor,27,4,1581897600,Covid19 Singapore dashboard,borderline,,,,,1601510400,"February 17, 2020"
SGP18,Singapore,"Singapore, Singapore",1.3402,103.753,Shopping,Mustafa Centre,Indoor,87,4,1581984000,Covid19 Singapore dashboard,borderline,,,,,1601510400,"February 18, 2020"
SGP19,Singapore,"Singapore, Singapore",1.3401,103.755,Shopping,234 Balestier Road,Indoor,8,2,1582070400,Covid19 Singapore dashboard,borderline,,,,,1601510400,"February 19, 2020"
SGP2,Singapore,"Singapore, Singapore",1.3418,103.815,Worker Housing,Seletar Aerospace Heights,Indoor / Outdoor,5,2,1580601600,Covid19 Singapore dashboard,borderline,Building Site,,,,1601510400,"February 2, 2020"
SGP20,Singapore,"Singapore, Singapore",1.3414,103.857,Gym,Boulder+ Gym (12 Kallang Avenue),Indoor,3,1,1582156800,Covid19 Singapore dashboard,borderline,,,x,,1601510400,"February 20, 2020"
SGP21,Singapore,"Singapore, Singapore",1.3399,103.759,Work,Wizlearn Technologies Pte Ltd,Indoor,14,3,1582243200,Covid19 Singapore dashboard,borderline,,,,,1601510400,"February 21, 2020"
SGP22,Singapore,"Singapore, Singapore",1.3398,103.761,Work,The Wedding Brocade,Indoor,4,1,1582329600,Covid19 Singapore dashboard,borderline,,,,,1601510400,"February 22, 2020"
SGP23,Singapore,"Singapore, Singapore",1.3397,103.863,Work,McDonald's restaurant,Indoor,5,2,1582416000,Covid19 Singapore dashboard,borderline,Restaurant,,,,1601510400,"February 23, 2020"
SGP24,Singapore,"Citiwall, Singapore",1.3396,103.865,Work,Citiwall,Indoor,6,2,1582502400,Covid19 Singapore dashboard,borderline,,,,,1601510400,"February 24, 2020"
SGP25,Singapore,"21B Senoko Loop, Singapore",1.3395,103.867,Work,21B Senoko Loop,Indoor,20,3,1582588800,Covid19 Singapore dashboard,borderline,,,,,1601510400,"February 25, 2020"
SGP26,Singapore,"Westlite Toh Guan, Singapore",1.3394,103.869,Worker Housing,Westlite Toh Guan,Indoor,110,9,1582675200,Covid19 Singapore dashboard,borderline,,,,,1601510400,"February 26, 2020"
SGP27,Singapore,"S11 dormitory, Singapore",1.3393,103.771,Worker Housing,S11 dormitory,Indoor,797,13,1582761600,Covid19 Singapore dashboard,borderline,,,,,1601510400,"February 27, 2020"
SGP28,Singapore,"Cassia @ Penjuru, Singapore",1.3392,103.773,Worker Housing,Cassia @ Penjuru,Indoor,15,3,1582848000,Covid19 Singapore dashboard,borderline,,,,,1601510400,"February 28, 2020"
SGP29,Singapore,"North Coast Lodge, Singapore",1.3391,103.775,Worker Housing,North Coast Lodge,Indoor,18,3,1582934400,Covid19 Singapore dashboard,borderline,,,,,1601510400,"February 29, 2020"
SGP3,Singapore,"Singapore, Singapore",1.3417,103.82,Worker Housing,Kenyon/UBS construction site (9 Penang Road),Indoor / Outdoor,15,3,1580688000,Covid19 Singapore dashboard,borderline,Building Site,,,,1601510400,"February 3, 2020"
SGP30,Singapore,"Tampines dormitory, Singapore",1.339,103.777,Worker Housing,Tampines dormitory,Indoor,61,4,1583020800,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 1, 2020"
SGP31,Singapore,"Shaw Lodge, Singapore",1.3389,103.779,Worker Housing,Shaw Lodge,Indoor,24,3,1583107200,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 2, 2020"
SGP32,Singapore,"Kranji Lodge, Singapore",1.3388,103.781,Worker Housing,Kranji Lodge,Indoor,20,3,1583193600,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 3, 2020"
SGP33,Singapore,"Cochrane Lodge 1, Singapore",1.3398664,103.783,Worker Housing,Cochrane Lodge 1,Indoor,53,4,1583280000,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 4, 2020"
SGP34,Singapore,"Sungei Tengah Lodge, Singapore",1.3408665,103.785,Worker Housing,Sungei Tengah Lodge,Indoor,279,11,1583366400,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 5, 2020"
SGP35,Singapore,"Tuas View Dormitory, Singapore",1.3408666,103.787,Worker Housing,Tuas View Dormitory,Indoor,43,4,1583452800,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 6, 2020"
SGP36,Singapore,"Acacia Lodge, Singapore",1.3408667,103.789,Worker Housing,Acacia Lodge,Indoor,56,4,1583539200,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 7, 2020"
SGP37,Singapore,"85 Kallang Dormitory, Singapore",1.3408668,103.91,Worker Housing,85 Kallang Dormitory,Indoor,5,2,1583625600,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 8, 2020"
SGP38,Singapore,"31 Sungei Kadut Avenue, Singapore",1.3407,103.71,Worker Housing,31 Sungei Kadut Avenue,Indoor,31,4,1583712000,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 9, 2020"
SGP39,Singapore,"Cochrane Lodge 2, Singapore",1.3408,103.673,Worker Housing,Cochrane Lodge 2,Indoor,46,4,1583798400,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 10, 2020"
SGP4,Singapore,"Singapore, Singapore",1.3416,103.823,Worker Housing,Project Glory,Indoor / Outdoor,49,4,1580774400,Covid19 Singapore dashboard,borderline,Building Site,,,,1601510400,"February 4, 2020"
SGP40,Singapore,"Westlite Woodlands dormitory, Singapore",1.3409,103.75,Worker Housing,Westlite Woodlands dormitory,Indoor,10,3,1583884800,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 11, 2020"
SGP41,Singapore,"10 Kian Teck Crescent dormitory, Singapore",1.3401,103.77,Worker Housing,10 Kian Teck Crescent dormitory,Indoor,4,1,1583971200,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 12, 2020"
SGP42,Singapore,"Kian Teck dormitory, Singapore",1.34043,103.79,Worker Housing,Kian Teck dormitory,Indoor,3,1,1584057600,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 13, 2020"
SGP43,Singapore,"Tech Park Crescent dormitory, Singapore",1.3318,103.79,Worker Housing,Tech Park Crescent dormitory,Indoor,19,3,1584144000,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 14, 2020"
SGP44,Singapore,"Mandai Lodge, Singapore",1.334,103.731,Worker Housing,Mandai Lodge,Indoor,7,2,1584230400,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 15, 2020"
SGP45,Singapore,"PPT Lodge 1A, Singapore",1.335,103.751,Worker Housing,PPT Lodge 1A,Indoor,18,3,1584316800,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 16, 2020"
SGP46,Singapore,"Toh Guan Dormitory, Singapore",1.336,103.76,Worker Housing,Toh Guan Dormitory,Indoor,83,4,1584403200,Covid19 Singapore dashboard,borderline,,,,,1601510400,"March 17, 2020"
SGP47,Singapore,"Singapore, Singapore",1.337,103.77,Conference,Company conference,Indoor,7,2,1584489600,Pung et al.,borderline,,,,,1601510400,"March 18, 2020"
SGP48,Singapore,"Singapore, Singapore",1.339,103.78,Religious,Church/ Religious meeting,Indoor,5,2,1584576000,Pung et al.,borderline,,,x,,1601510400,"March 19, 2020"
SGP49,Singapore,"Singapore, Singapore",1.338,103.79,Shopping,Shop/ Tourist group,Indoor,7,2,1584662400,Pung et al.,borderline,,,,,1601510400,"March 20, 2020"
SGP5,Singapore,"Singapore, Singapore",1.3415,103.826,Worker Housing,NUH renovation site,Indoor / Outdoor,26,4,1580860800,Covid19 Singapore dashboard,borderline,Building Site,,,,1601510400,"February 5, 2020"
SGP50,Singapore,"Singapore, Singapore",1.3388682,103.8,Bar,Hero’s bar at 69 Circular Road,Indoor,5,2,1584748800,Singapore Ministry of Health article,borderline,,,,,1601510400,"March 21, 2020"
